2022 07 JULY,COLORADO RIVER CUTTHROAT,144,4.3,NEWMAN POND,UINTA
2022 07 JULY,COLORADO RIVER CUTTHROAT,1503,7.5,PINEY LAKE MIDDLE,SUBLETTE
2022 07 JULY,COLORADO RIVER CUTTHROAT,54,4.3,SAM POND,UINTA
2022 07 JULY,COLORADO RIVER CUTTHROAT,220,4.3,SMITH POND,UINTA
2022 07 JULY,COLORADO RIVER CUTTHROAT,360,7,SODA LAKE POND,SUBLETTE
2022 07 JULY,COLORADO RIVER CUTTHROAT,456,7.1,SOUTH PINEY CREEK (BLW USFS),SUBLETTE
2022 07 JULY,COLORADO RIVER CUTTHROAT,324,4.3,SPRING LAMBS MEADOW #2,UINTA
2022 07 JULY,COLORADO RIVER CUTTHROAT,770,4.3,VACHER RESERVOIR,UINTA
2022 07 JULY,COLORADO RIVER CUTTHROAT,45,7,WILLOW POND,SUBLETTE
2022 07 JULY,EAGLE LAKE RBT,480,9.2,BECK LAKE,PARK
2022 07 JULY,EAGLE LAKE RBT,114,8.8,BIG GOOSE CR(2 BEAVER CR),SHERIDAN
2022 07 JULY,EAGLE LAKE RBT,6442,8,COOK LAKE,CROOK
2022 07 JULY,EAGLE LAKE RBT,2730,3.1,HATTIE LAKE,ALBANY
2022 07 JULY,EAGLE LAKE RBT,3070,3.1,LAME DEER LAKE,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,1747,3.1,LOCH LEVEN LAKE,FREMONT
2022 07 JULY,EAGLE LAKE RBT,226,8.8,MALLO EXTENSION RES,WESTON
2022 07 JULY,EAGLE LAKE RBT,96,9.2,MARKHAM RESERVOIR,PARK
2022 07 JULY,EAGLE LAKE RBT,1650,7.4,MEADOWLARK LAKE,BIG HORN
2022 07 JULY,EAGLE LAKE RBT,522,9.1,MEDICINE LAKE,CROOK
2022 07 JULY,EAGLE LAKE RBT,66,7.4,MIDDLE FORK POND,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,1590,7.8,MIRROR LAKE,ALBANY
2022 07 JULY,EAGLE LAKE RBT,270,8.7,MUDDY GUARD RESERVOIR  1,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,992,9.2,NEW CODY RESERVOIR,PARK
2022 07 JULY,EAGLE LAKE RBT,252,7.4,PINES LODGE POND,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,60,8.8,PINEY CRUISE DITCH,SHERIDAN
2022 07 JULY,EAGLE LAKE RBT,1049,3.1,SEVEN BROS LAKE  1,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,1668,3.1,SEVEN BROS LAKE  2,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,1995,3.1,SEVEN BROS LAKE  3,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,2993,3.1,SEVEN BROS LAKE  4,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,1548,3.1,SEVEN BROS LAKE  5,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,550,3.1,SEVEN BROS LAKE  7,JOHNSON
2022 07 JULY,EAGLE LAKE RBT,2211,8.2,SIBLEY LAKE,SHERIDAN
2022 07 JULY,EAGLE LAKE RBT,55,7.7,SOUTH FORK INN POND,JOHNSON
2022 07 JULY,FALL RAINBOW,1056,9.2,GREEN RIVER (BLW GR LAKE TO FS BOUNDARY),SUBLETTE
2022 07 JULY,FALL RAINBOW,12500,5,GREEN RIVER (WN B TO FS),SUBLETTE
2022 07 JULY,FALL RAINBOW,2176,9.2,GREEN RIVER LAKE LOWER,SUBLETTE
2022 07 JULY,FALL RAINBOW,256,9.2,NEW FORK LAKE LOWER,SUBLETTE
2022 07 JULY,FALL RAINBOW,3000,4.2,SAVERY CREEK,CARBON
2022 07 JULY,FALL RAINBOW,999,4.2,SAVERY CREEK LITTLE,CARBON
2022 07 JULY,GOLDEN TROUT,1576,3.2,BROOKLYN LAKE BIG,ALBANY
2022 07 JULY,GOLDEN TROUT,496,3.3,ELEPHANTHEAD LAKE,JOHNSON
2022 07 JULY,GOLDEN TROUT,1367,3.3,FROZEN LAKE  1,JOHNSON
2022 07 JULY,GOLDEN TROUT,686,3.3,GOLDEN LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,1059,3.3,GUNBOAT LAKE,BIG HORN
2022 07 JULY,GOLDEN TROUT,409,3.3,LAKE ELSIE,BIG HORN
2022 07 JULY,GOLDEN TROUT,3264,3.2,LEG LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,553,3.3,LOST LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,415,3.3,LOWER POUCH LAKE,BIG HORN
2022 07 JULY,GOLDEN TROUT,688,3.2,LOWER SADDLEBAGS LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,1360,3.2,LOWER TAYO LAKE,SUBLETTE
2022 07 JULY,GOLDEN TROUT,728,3.3,MARION LAKE,SUBLETTE
2022 07 JULY,GOLDEN TROUT,549,3.3,MYRTLE LAKE,JOHNSON
2022 07 JULY,GOLDEN TROUT,2368,3.2,THUMB LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,2736,3.2,UPPER DEEP CREEK LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,255,3.3,UPPER POUCH LAKE,BIG HORN
2022 07 JULY,GOLDEN TROUT,912,3.2,UPPER TAYO LAKE,SUBLETTE
2022 07 JULY,GOLDEN TROUT,770,3.3,UPPER VALENTINE LAKE,FREMONT
2022 07 JULY,GOLDEN TROUT,2736,3.2,WINDY LAKE,FREMONT
2022 07 JULY,KOKANEE SALMON,58344,3.2,BOULDER LAKE,SUBLETTE
2022 07 JULY,KOKANEE SALMON,28800,3.8,BOYSEN RESERVOIR,FREMONT
2022 07 JULY,KOKANEE SALMON,38999,3.9,DESMET LAKE,JOHNSON
2022 07 JULY,KOKANEE SALMON,90054,3.8,FREMONT LAKE,SUBLETTE
2022 07 JULY,KOKANEE SALMON,24240,3.5,GREEN RIVER LAKE LOWER,SUBLETTE
2022 07 JULY,KOKANEE SALMON,44880,3.5,NEW FORK LAKE LOWER,SUBLETTE
2022 07 JULY,SNAKE RIVER CUTTHROAT,728,5.6,BIGHORN RIVER WW TO BLACK MOUNTAIN BRIDGE,HOT SPRINGS
2022 07 JULY,SNAKE RIVER CUTTHROAT,499,5.5,DALLAS LAKE,TETON
2022 07 JULY,SNAKE RIVER CUTTHROAT,266,5.2,DRY CREEK LAKE,LINCOLN
2022 07 JULY,SNAKE RIVER CUTTHROAT,1204,3.6,FAWN LAKE,FREMONT
2022 07 JULY,SNAKE RIVER CUTTHROAT,2506,5.8,FISH LAKE,TETON
2022 07 JULY,SNAKE RIVER CUTTHROAT,15020,5.2,GRASSY LAKE RESERVOIR,TETON
2022 07 JULY,SNAKE RIVER CUTTHROAT,5487,3.6,HELMET LAKE (SOUTH FORK #2),FREMONT
2022 07 JULY,SNAKE RIVER CUTTHROAT,1100,5.6,HOGAN RESERVOIR,PARK
2022 07 JULY,SNAKE RIVER CUTTHROAT,1699,3.6,HOLSTER LAKE (SOUTH FORK #1),FREMONT
2022 07 JULY,SNAKE RIVER CUTTHROAT,1000,5.2,LAKE OF THE WOODS,FREMONT
2022 07 JULY,SNAKE RIVER CUTTHROAT,300,5.6,MUDDY GUARD RESERVOIR  1,JOHNSON
2022 07 JULY,SNAKE RIVER CUTTHROAT,770,5.8,MYSTERY LAKE,FREMONT
2022 07 JULY,SNAKE RIVER CUTTHROAT,560,3.7,RIM LAKE,SUBLETTE
2022 07 JULY,SNAKE RIVER CUTTHROAT,301,3.6,SCUD LAKE,FREMONT
2022 07 JULY,SNAKE RIVER CUTTHROAT,2000,5.5,SODA LAKE,TETON
2022 07 JULY,SPLAKE,3264,3.5,CLOUD PEAK RESERVOIR,JOHNSON
2022 07 JULY,SPLAKE,2288,4.8,LOUIS LAKE,FREMONT
2022 07 JULY,SPLAKE,1392,3.5,LOWER MEDICINE LODGE LAKE,BIG HORN
2022 07 JULY,SPLAKE,280,3.5,MARTIN LAKE  1,JOHNSON
2022 07 JULY,SPLAKE,280,3.5,ROMEO LAKE,JOHNSON
2022 07 JULY,SPLAKE,2784,3.5,SAWMILL RESERVOIR,SHERIDAN
2022 07 JULY,TIGER MUSKIE,694,5.3,CHRISTINA LAKE,FREMONT
2022 07 JULY,TIGER MUSKIE,903,5.3,CROW RESERVOIR UPPER NORTH ,LARAMIE
2022 07 JULY,TIGER MUSKIE,90,5.2,PACKERS LAKE,GOSHEN
2022 07 JULY,TIGER TROUT (BKT X BNT),3162,3.4,CLOUD PEAK RESERVOIR,JOHNSON
2022 07 JULY,TIGER TROUT (BKT X BNT),368,5.4,FISH LAKE,FREMONT
2022 07 JULY,TIGER TROUT (BKT X BNT),465,3.4,LONG LAKE,JOHNSON
2022 07 JULY,TIGER TROUT (BKT X BNT),744,3.4,RINGBONE LAKE,JOHNSON
2022 07 JULY,TIGER TROUT (BKT X BNT),4772,3.1,SMITH LAKE,FREMONT
2022 07 JULY,TIGER TROUT (BKT X BNT),98,3.1,TIMBERLINE POND #2,FREMONT
2022 07 JULY,TIGER TROUT (BKT X BNT),148,3.1,TIMBERLINE POND #4,FREMONT
2022 07 JULY,TIGER TROUT (BKT X BNT),1919,3.1,UPPER SILAS LAKE,FREMONT
2022 07 JULY,TIGER TROUT (BKT X BNT),1705,3.4,WESTON RESERVOIR,SHERIDAN
2022 07 JULY,TIGER TROUT (BKT X BNT),5000,4.6,WILLOW PARK RES,JOHNSON
2022 07 JULY,WALLEYE,162616,1.4,KEYHOLE RESERVOIR,CROOK
2022 07 JULY,WALLEYE,208007,1.4,OCEAN LAKE,FREMONT
2022 07 JULY,WALLEYE,25382,1.9,WHEATLAND RESERVOIR 1,PLATTE
2022 07 JULY,YELLOWSTONE CUTTHROAT,51,10.2,ARROWHEAD POND,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,151,10.2,BEAR LODGE POND,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,999,10.2,BIG WARM SPRING CREEK SECTION 2,FREMONT
2022 07 JULY,YELLOWSTONE CUTTHROAT,500,10.5,BROOKLYN LAKE LITTLE,ALBANY
2022 07 JULY,YELLOWSTONE CUTTHROAT,960,3.4,BROWN BEAR LAKE,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,800,3.1,CALVIN LAKE,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,899,10.2,DUNCAN LAKE,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,187,3.3,EAST MARION LAKE,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,2504,3.3,EMERALD LAKE,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,398,3.4,HOPE LAKE,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,1172,10.2,HORSE CREEK SECTION 1,FREMONT
2022 07 JULY,YELLOWSTONE CUTTHROAT,1643,8.1,ISLAND LAKE,PARK
2022 07 JULY,YELLOWSTONE CUTTHROAT,1497,3.3,LILY LAKE,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,390,8.2,LITTLE MOOSE LAKE,PARK
2022 07 JULY,YELLOWSTONE CUTTHROAT,351,3.3,LITTLE POACHER LAKE,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,398,3.4,LONG LAKE,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,1404,3.3,LOST LAKE,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,2075,3.3,LOST TWIN LAKE 1,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,803,3.3,LOST TWIN LAKE 2,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,850,3.3,MAYBELLE LODGE LAKE,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,296,3.3,MURRAY LAKE,FREMONT
2022 07 JULY,YELLOWSTONE CUTTHROAT,1410,8.5,NEW CODY RESERVOIR,PARK
2022 07 JULY,YELLOWSTONE CUTTHROAT,111,10.2,OWEN CREEK,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,2507,8.5,PARK RESERVOIR,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,499,3.3,PINTO LAKE,SUBLETTE
2022 07 JULY,YELLOWSTONE CUTTHROAT,1108,3.3,POACHER LAKE,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,555,3.4,RINGBONE LAKE,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,1995,3.4,SAWMILL LAKE 1,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,2295,3.4,SAWMILL LAKE 2,SHERIDAN
2022 07 JULY,YELLOWSTONE CUTTHROAT,600,3.4,SEVEN BROS LAKE  6,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,100,10.2,SHELL RANGER STATION POND,BIG HORN
2022 07 JULY,YELLOWSTONE CUTTHROAT,758,3.4,SHERD LAKE,JOHNSON
2022 07 JULY,YELLOWSTONE CUTTHROAT,900,10.5,TWIN LAKE CARBON SOUTH,CARBON
2022 07 JULY,YELLOWSTONE CUTTHROAT,517,8.5,UPPER SUNSHINE RESERVOIR,PARK
2022 07 JULY,YELLOWSTONE CUTTHROAT,398,3.3,UPPER TOADSTOOL LAKE,FREMONT
2022 07 JULY,YELLOWSTONE CUTTHROAT,2070,8.6,WIND RIVER LAKE,TETON
2022 07 JULY,YELLOWSTONE CUTTHROAT,890,10.1,WIND RIVER SECTION 2,FREMONT
2022 06 JUNE,BEAR RIVER CUTTHROAT,54808,8,FLAMING GORGE RESERVOIR,SWEETWATER
2022 06 JUNE,BEAR RIVER CUTTHROAT,13520,7.3,FONTENELLE RESERVOIR,LINCOLN
2022 06 JUNE,BEAR RIVER CUTTHROAT,14500,4.9,SHOSHONE RIVER WILLWOOD DAM TO MORMON DAM,PARK
2022 06 JUNE,BEAR RIVER CUTTHROAT,1898,9,UP ICE POND LOWER,UINTA
2022 06 JUNE,BLUEHEAD SUCKER,12540,0,MCKINNEY CREEK,CARBON
2022 06 JUNE,BROOK TROUT,499,3.6,A&M RESERVOIR,SWEETWATER
2022 06 JUNE,BROOK TROUT,499,3.6,ATLANTIC GULCH BIG,FREMONT
2022 06 JUNE,BROOK TROUT,1805,4.6,BEULAH BELLE LAKE,NATRONA
2022 06 JUNE,BROOK TROUT,502,4.7,BLUE DOWNEY PARK RES,CONVERSE
2022 06 JUNE,BROOK TROUT,272,3.2,DUCK CREEK RES,ALBANY
2022 06 JUNE,BROOK TROUT,328,5.7,DUCK POND,SHERIDAN
2022 06 JUNE,BROOK TROUT,1096,3.2,FOOTE CREEK,CARBON
2022 06 JUNE,BROOK TROUT,544,3.2,JOHNSON CREEK POND,ALBANY
2022 06 JUNE,BROOK TROUT,272,3.2,KENNEDY RES. EAST,ALBANY
2022 06 JUNE,BROOK TROUT,499,3.6,MACINTOSH #2 POND ,FREMONT
2022 06 JUNE,BROOK TROUT,272,3.2,MORIAH RANCH RESERVOIR,ALBANY
2022 06 JUNE,BROOK TROUT,1096,3.2,MULE CREEK,CARBON
2022 06 JUNE,BROOK TROUT,538,4.8,OTTER CREEK,NATRONA
2022 06 JUNE,BROOK TROUT,5253,4.4,OWEN LAKE,ALBANY
2022 06 JUNE,BROOK TROUT,15975,4.5,POLE MTN. BEAVER PDS.,ALBANY
2022 06 JUNE,BROOK TROUT,3280,3.2,TOLTEC RESERVOIR,ALBANY
2022 06 JUNE,BROWN TROUT,900,7.2,ROB ROY RESERVOIR,ALBANY
2022 06 JUNE,BROWN TROUT,201,16.1,SARATOGA INN POND 1,CARBON
2022 06 JUNE,COLORADO RIVER CUTTHROAT,4200,0.8,CABIN CREEK,SUBLETTE
2022 06 JUNE,COLORADO RIVER CUTTHROAT,100,7.3,CANARY GROVE POND,CARBON
2022 06 JUNE,COLORADO RIVER CUTTHROAT,500,7.3,CANARY GROVE POND LOWER,CARBON
2022 06 JUNE,COLORADO RIVER CUTTHROAT,4200,0.8,CLEAR CREEK,LINCOLN
2022 06 JUNE,COLORADO RIVER CUTTHROAT,1793,7.2,HIGH SAVERY RESERVOIR,CARBON
2022 06 JUNE,COLORADO RIVER CUTTHROAT,4200,0.8,INDIAN CREEK,LINCOLN
2022 06 JUNE,COLORADO RIVER CUTTHROAT,104,7.6,SAWMILL CREEK,SUBLETTE
2022 06 JUNE,COLORADO RIVER CUTTHROAT,4200,0.8,SHAFER CREEK,LINCOLN
2022 06 JUNE,EAGLE LAKE RBT,2139,8.7,BECK LAKE,PARK
2022 06 JUNE,EAGLE LAKE RBT,9270,7.4,BOULDER LAKE,SUBLETTE
2022 06 JUNE,EAGLE LAKE RBT,5536,9,BROOKS LAKE,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,2204,9.7,BROOKS LAKE CREEK,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,350,8.4,BUFFALO WETLANDS POND,JOHNSON
2022 06 JUNE,EAGLE LAKE RBT,1950,8.6,COOK LAKE,CROOK
2022 06 JUNE,EAGLE LAKE RBT,828,8.5,CROW RESERVOIR LOWER N,LARAMIE
2022 06 JUNE,EAGLE LAKE RBT,14968,8.5,CRYSTAL RES,LARAMIE
2022 06 JUNE,EAGLE LAKE RBT,3450,8.1,FLAMING GORGE RESERVOIR,SWEETWATER
2022 06 JUNE,EAGLE LAKE RBT,19020,7.6,FONTENELLE RESERVOIR,LINCOLN
2022 06 JUNE,EAGLE LAKE RBT,18995,8.3,FREMONT LAKE,SUBLETTE
2022 06 JUNE,EAGLE LAKE RBT,2999,9.6,FRYE LAKE,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,14823,8.5,GRANITE RES,LARAMIE
2022 06 JUNE,EAGLE LAKE RBT,300,7.9,H DIAMOND W POND,HOT SPRINGS
2022 06 JUNE,EAGLE LAKE RBT,1801,8.4,HANGING LAKE,ALBANY
2022 06 JUNE,EAGLE LAKE RBT,507,8.6,HOMESTEADER PARK POND,PARK
2022 06 JUNE,EAGLE LAKE RBT,1008,9.7,HORSESHOE CREEK SECTION 2,PLATTE
2022 06 JUNE,EAGLE LAKE RBT,2163,9.2,JESSICA'S POND,NATRONA
2022 06 JUNE,EAGLE LAKE RBT,2501,7.5,MARIE LAKE,CARBON
2022 06 JUNE,EAGLE LAKE RBT,350,8.2,MAVRAKIS FISHING POND,SHERIDAN
2022 06 JUNE,EAGLE LAKE RBT,1500,7.4,MEADOWLARK LAKE,BIG HORN
2022 06 JUNE,EAGLE LAKE RBT,66,7.4,MIDDLE FORK POND,JOHNSON
2022 06 JUNE,EAGLE LAKE RBT,899,7.5,MIRROR LAKE,ALBANY
2022 06 JUNE,EAGLE LAKE RBT,1627,8.9,NEW CODY RESERVOIR,PARK
2022 06 JUNE,EAGLE LAKE RBT,2339,8.9,OWEN LAKE,ALBANY
2022 06 JUNE,EAGLE LAKE RBT,451,8.4,PANTHER POND,CAMPBELL
2022 06 JUNE,EAGLE LAKE RBT,73,9.5,PETE'S POND,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,252,7.4,PINES LODGE POND,JOHNSON
2022 06 JUNE,EAGLE LAKE RBT,547,9.2,POPO AGIE RIVER LITTLE SECTION 2,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,350,8.2,RANCHESTER CITY POND,SHERIDAN
2022 06 JUNE,EAGLE LAKE RBT,386,9.7,SCOUT POND,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,101,8.2,SHERIDAN FAIRGROUND POND,SHERIDAN
2022 06 JUNE,EAGLE LAKE RBT,1334,8.4,SIBLEY LAKE,SHERIDAN
2022 06 JUNE,EAGLE LAKE RBT,175,8.4,SOLDIERS SAILORS POND,JOHNSON
2022 06 JUNE,EAGLE LAKE RBT,48,7.4,SOUTH FORK INN POND,JOHNSON
2022 06 JUNE,EAGLE LAKE RBT,600,8.4,SUNDANCE FAIRGROUND POND,CROOK
2022 06 JUNE,EAGLE LAKE RBT,4001,7.4,TIE HACK RESERVOIR,JOHNSON
2022 06 JUNE,EAGLE LAKE RBT,1053,9.6,TORREY CREEK,FREMONT
2022 06 JUNE,EAGLE LAKE RBT,450,8.6,WICK RESERVOIR 1,CARBON
2022 06 JUNE,EAGLE LAKE RBT,450,8.6,WICK RESERVOIR 2,CARBON
2022 06 JUNE,EAGLE LAKE RBT,450,8.6,WICK RESERVOIR 3,CARBON
2022 06 JUNE,EAGLE LAKE RBT,564,8.1,YESNESS POND,NATRONA
2022 06 JUNE,FALL RAINBOW,252,8.9,ARROWHEAD SPRING POND,SWEETWATER
2022 06 JUNE,FALL RAINBOW,15180,4.8,BIGHORN RIVER WW TO BLACK MOUNTAIN BRIDGE,HOT SPRINGS
2022 06 JUNE,FALL RAINBOW,368,9.2,BOULDER CREEK (BELOW BOULDER LAKE),SUBLETTE
2022 06 JUNE,FALL RAINBOW,10021,7.4,BROOKS LAKE,FREMONT
2022 06 JUNE,FALL RAINBOW,1540,8.9,DOLLAR LAKE,SUBLETTE
2022 06 JUNE,FALL RAINBOW,330,5.5,DUCK POND,SHERIDAN
2022 06 JUNE,FALL RAINBOW,221288,3.7,FLAMING GORGE RESERVOIR,SWEETWATER
2022 06 JUNE,FALL RAINBOW,3006,8.8,FREMONT LAKE,SUBLETTE
2022 06 JUNE,FALL RAINBOW,4571,8.9,GREEN RIVER (BLW GR LAKE TO FS BOUNDARY),SUBLETTE
2022 06 JUNE,FALL RAINBOW,558,8.8,HEROLD'S POND,CARBON
2022 06 JUNE,FALL RAINBOW,1011,9,KEMMERER COMMUNITY POND,LINCOLN
2022 06 JUNE,FALL RAINBOW,751,3.6,KENNEDY RES. EAST,ALBANY
2022 06 JUNE,FALL RAINBOW,6014,7.6,LOUIS LAKE,FREMONT
2022 06 JUNE,FALL RAINBOW,826,9.2,MARBLETON TOWN POND,SUBLETTE
2022 06 JUNE,FALL RAINBOW,499,3.6,MORIAH RANCH RESERVOIR,ALBANY
2022 06 JUNE,FALL RAINBOW,15042,8.5,NEW FORK LAKE LOWER,SUBLETTE
2022 06 JUNE,FALL RAINBOW,500,3.8,PETRO #1 RESERVOIR,NATRONA
2022 06 JUNE,FALL RAINBOW,354,9.3,PINEDALE KIDS POND,SUBLETTE
2022 06 JUNE,FALL RAINBOW,304,8.7,PINEDALE TOWN POND,SUBLETTE
2022 06 JUNE,FALL RAINBOW,27596,5.2,ROB ROY RESERVOIR,ALBANY
2022 06 JUNE,FALL RAINBOW,980,9.3,ROCK SPRINGS POND,SWEETWATER
2022 06 JUNE,FALL RAINBOW,19090,4.8,SHOSHONE RIVER WILLWOOD DAM TO MORMON DAM,PARK
2022 06 JUNE,FALL RAINBOW,252,8.9,SWEETWATER KIDS POND,SWEETWATER
2022 06 JUNE,FALL RAINBOW,2100,7.5,SWEETWATER RIVER SECTION 2,FREMONT
2022 06 JUNE,FALL RAINBOW,64,9.2,SYLVAN POND #1,SUBLETTE
2022 06 JUNE,FALL RAINBOW,64,9.2,SYLVAN POND #2,SUBLETTE
2022 06 JUNE,FALL RAINBOW,248,3.8,WATERTANK RESERVOIR,NATRONA
2022 06 JUNE,FALL RAINBOW,6512,7.8,WORTHEN MEADOWS RESERVOIR,FREMONT
2022 06 JUNE,GRAYLING,600,7.3,BOG LAKE,FREMONT
2022 06 JUNE,GRAYLING,1095,7.3,LILY LAKE,PARK
2022 06 JUNE,GRAYLING,405,7.3,TROUT CREEK LAKE,FREMONT
2022 06 JUNE,GRAYLING,1510,7.3,WORTHEN MEADOWS RESERVOIR,FREMONT
2022 06 JUNE,KOKANEE SALMON,19997,2.3,ALCOVA RESERVOIR,NATRONA
2022 06 JUNE,KOKANEE SALMON,612829,2.3,FLAMING GORGE RESERVOIR,SWEETWATER
2022 06 JUNE,KOKANEE SALMON,76446,2.9,FONTENELLE RESERVOIR,LINCOLN
2022 06 JUNE,KOKANEE SALMON,67569,2.2,HATTIE LAKE,ALBANY
2022 06 JUNE,KOKANEE SALMON,51030,2.9,HENRYS FORK RIVER (SWEETWATER),SWEETWATER
2022 06 JUNE,KOKANEE SALMON,16439,3.6,HIGH SAVERY RESERVOIR,CARBON
2022 06 JUNE,KOKANEE SALMON,5606,4.1,LOUIS LAKE,FREMONT
2022 06 JUNE,KOKANEE SALMON,65167,2.3,PATHFINDER RESERVOIR,NATRONA
2022 06 JUNE,SNAKE RIVER CUTTHROAT,505,3,ATLANTIC GULCH BIG,FREMONT
2022 06 JUNE,SNAKE RIVER CUTTHROAT,726,12,BIG SANDY RIVER (RES TO BUCKSKIN CROSSING),SUBLETTE
2022 06 JUNE,SNAKE RIVER CUTTHROAT,500,5.5,BULL CREEK,SHERIDAN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,662,16.8,FONTENELLE RESERVOIR,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,202,9.7,GOLF COURSE POND,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,762,3,HERMIT CREEK LITTLE,FREMONT
2022 06 JUNE,SNAKE RIVER CUTTHROAT,402,16.8,JIM BRIDGER POND,SWEETWATER
2022 06 JUNE,SNAKE RIVER CUTTHROAT,47970,0.8,LAKER (PERK) SPRING,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,1800,10.2,MURPHY LAKE LOWER,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,601,11,R PARK POND,TETON
2022 06 JUNE,SNAKE RIVER CUTTHROAT,298,9.7,STRAWBERRY RESERVOIR,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,684,10.8,SWIFT CREEK RESERVOIR LOWER,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,1287,10.1,SWIFT CREEK RESERVOIR UPPER,LINCOLN
2022 06 JUNE,SNAKE RIVER CUTTHROAT,2999,5.5,TONGUE RIVER NORTH,SHERIDAN
2022 06 JUNE,SPLAKE,1001,4.9,LAKE ADELAIDE,BIG HORN
2022 06 JUNE,SPLAKE,10500,4.8,LOUIS LAKE,FREMONT
2022 06 JUNE,SPLAKE,2500,4.9,PARK RESERVOIR,SHERIDAN
2022 06 JUNE,TIGER TROUT (BKT X BNT),550,3.8,BULL GULCH POND,CARBON
2022 06 JUNE,TIGER TROUT (BKT X BNT),250,4.9,EMIGRANT RESERVOIR,CARBON
2022 06 JUNE,TIGER TROUT (BKT X BNT),10032,3.8,HIGH SAVERY RESERVOIR,CARBON
2022 06 JUNE,TIGER TROUT (BKT X BNT),9996,3.9,LOWER SUNSHINE RESERVOIR,PARK
2022 06 JUNE,TIGER TROUT (BKT X BNT),101,3.8,POLE GULCH POND,CARBON
2022 06 JUNE,TIGER TROUT (BKT X BNT),1491,4.9,RAWLINS CITY RES,CARBON
2022 06 JUNE,WALLEYE,325900,1.5,GRAYROCKS RESERVOIR,PLATTE
2022 06 JUNE,WALLEYE,9884,1.7,WHEATLAND RESERVOIR 1,PLATTE
2022 06 JUNE,YELLOWSTONE CUTTHROAT,50,10,ARROWHEAD POND,SHERIDAN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,150,10,BEAR LODGE POND,SHERIDAN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,1508,8.2,BEARTOOTH LAKE,PARK
2022 06 JUNE,YELLOWSTONE CUTTHROAT,500,10.2,BOG LAKE,FREMONT
2022 06 JUNE,YELLOWSTONE CUTTHROAT,462,8.7,CHIMNEY PARK RES,ALBANY
2022 06 JUNE,YELLOWSTONE CUTTHROAT,50,10,COW CAMP LAKE,BIG HORN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,402,10.1,FOOL CREEK,SHERIDAN
2022 06 JUNE,YELLOWSTONE CUTTHROAT,1000,10,HUCK FINN POND,ALBANY
